ID,default
37396922,0
46526659,1
1725388,1
58539649,1
498266,1
64854902,0
70344509,1
24556212,0
49605372,1
34671382,0
41318496,0
69989993,1
36665106,1
1648567,1
62385024,0
7407102,1
67300377,1
989307,1
6990288,1
61250957,0
42464305,1
6896962,1
42263092,1
72589991,0
49613979,0
65442659,0
8070635,1
67848272,1
7188133,1
35993562,1
25275586,0
1650470,1
45400214,1
42583008,1
5307875,0
634812,1
9432488,0
8322232,0
42283913,1
71218331,0
67996059,0
29602897,1
64904303,0
13237711,0
59769963,0
32178393,0
58054956,0
21840450,1
64646109,0
60947569,0
33148989,0
5467498,0
11558232,1
14490291,0
16520466,1
21639057,1
46406150,1
41198727,1
54955829,1
3026879,1
58971843,0
1391883,0
8927107,1
53856444,0
16310712,1
66423498,1
19195257,1
49535540,1
55336680,1
65492409,1
7658009,1
45280732,0
61753877,0
7842652,0
562099,1
1047586,1
28741928,1
10757232,1
17723364,0
8079380,0
49862030,0
53961058,1
52566035,1
62959735,1
976927,0
1706564,1
22481123,1
67539463,1
59562320,1
5316980,1
62179344,0
11030009,1
1624051,1
70680135,0
750724,1
6556879,1
64873698,0
48106845,1
26617575,1
1607895,1
58750481,1
13690102,1
64392755,0
70447161,0
53332757,0
59731528,1
12529741,0
33769670,0
8437459,0
11952502,1
1061880,0
749279,0
1034878,1
1216426,0
16040110,1
49860593,0
68438960,1
46806217,1
53372046,1
57707976,0
1681300,1
58005315,1
41313053,1
3919655,1
991394,0
28470329,1
45432031,1
10341251,1
32197805,0
10886894,0
4666976,1
69505582,1
62299966,1
14511122,1
14490121,1
72379890,0
65482970,0
5780451,0
7442667,0
7430018,0
1500087,0
55388121,0
54258975,0
8123018,1
13339363,0
9331719,1
72077954,1
53960871,0
64955768,1
24144167,0
63742913,0
8730824,1
11058773,1
53283065,1
9052286,1
49486780,1
11962444,1
13826920,1
1847818,1
26858078,1
6059019,0
59682821,0
11698170,0
59731266,1
41219289,0
67280454,1
23593345,0
26807894,0
48462340,1
1561082,0
1093046,0
5317733,0
59595426,1
14858438,0
41379647,1
60928956,0
58833409,1
997783,1
62159614,0
31427032,1
8540032,0
70611422,1
8122374,1
8528693,1
5018426,0
61455176,1
70289316,1
828532,1
7205268,1
73396114,0
9667521,1
13238163,0
58836315,1
46497030,0
1080024,0
32978983,1
56338110,0
62404634,1
64716079,1
1747086,1
70099517,1
41298600,1
70571174,1
54827364,1
44806969,1
71246005,0
39652881,0
7224837,0
31167020,0
45881195,0
2425897,0
42762066,1
12397856,1
8719733,1
7009558,1
42284201,1
1721520,0
1765153,1
42163623,0
31265917,1
70895180,1
509354,1
3730101,1
66165086,1
33359091,0
10888149,1
65482398,1
71138184,0
53985089,1
559520,1
41242839,1
18244026,1
1228982,1
44457244,1
1898171,1
4527038,1
43306618,1
34811971,0
30785159,1
59155259,0
4640501,1
43455265,0
8906834,0
45281297,1
59791000,0
26798048,1
59573576,1
53283000,0
65568677,0
67039499,0
18854777,0
64273830,1
54017265,1
4420655,1
10677012,1
18424555,1
42404300,1
17762685,1
1787967,1
47296911,0
42505288,0
72017427,1
59781970,1
804097,1
1388933,1
28520553,1
49870069,1
5007213,0
1608298,0
53072023,1
65015287,0
45442054,1
58479493,1
69252002,0
41259831,1
60294658,1
11647731,1
1524284,1
45281738,1
8302317,0
2843905,0
5474671,1
12657255,1
37416221,1
63346182,1
44103597,0
9044509,0
59673629,0
41483706,0
65437537,1
9340215,1
1704880,1
62735266,1
56318850,1
65541355,0
50498858,0
4151441,1
69494282,1
60133965,0
42514961,1
2926769,0
56912522,0
69950785,1
12777308,0
1299699,1
67499200,0
1586215,0
1084052,1
53362080,0
64965654,1
41349653,1
70269872,1
8540949,1
10430716,1
19535728,0
45379958,1
58869578,1
10761865,1
12287079,1
30234855,0
9351948,0
9787353,1
11993522,0
1221844,0
56985100,1
31907101,0
49819878,1
65666952,1
17843628,1
71250251,1
41262842,1
27920077,1
73324101,1
39804058,1
31436721,1
12936736,0
61854710,1
16532013,1
31306097,1
58821817,1
63139965,0
12827455,0
2421764,0
15098608,1
31296903,1
49625347,1
7189640,1
48512022,1
30045296,1
59741669,0
14978433,1
7642628,0
59720181,1
20888159,0
8208130,1
54728184,0
1744563,1
21830392,0
39232862,1
868325,0
11456862,0
51873758,1
9101347,0
26397339,0
43868096,0
43387772,1
49746468,0
53807156,1
24776433,1
3769405,0
12568187,0
55406678,1
25245531,1
623233,1
13187003,0
656465,1
73273095,1
21909484,1
14410655,1
23074789,1
53916283,0
6697417,1
3870621,1
16572603,1
65577395,1
64243742,0
64000414,1
4592264,0
1714849,0
64342606,0
15520571,1
14237551,1
7547319,1
11968289,1
835475,0
73325681,0
71075311,0
43701902,1
9380700,1
35874575,1
31716691,1
64293537,0
21458825,0
33770047,0
43998147,1
22952587,1
6343490,0
69222502,0
14507724,1
8752839,1
61834856,0
52476134,0
9398579,0
49313676,1
70069742,1
5477098,0
7215585,0
7194972,1
70579220,0
2435336,1
3962654,1
63920203,1
52992232,1
1860959,1
68660079,1
26337921,0
24084313,0
20717878,0
1269219,1
57915334,1
1665610,1
30365181,0
37165955,1
44697062,1
47994260,1
56178165,0
1852887,0
41545883,1
51291906,1
11717191,1
63168367,1
58782108,1
55801129,1
72267390,1
1466980,1
41229671,1
64516209,1
24845338,1
613868,1
32217093,0
65115910,1
4167830,0
46696163,0
15039791,0
65529322,1
10359242,1
69707369,1
65638219,1
69716533,1
60737300,1
27088204,0
45452574,1
1576170,0
10856751,1
41202340,1
868408,0
72678011,1
23502784,1
43395285,1
63047482,1
1965084,1
59680340,0
4230015,1
49944025,1
11727917,0
913835,1
8528322,0
25396355,0
3960107,1
5482135,0
37888026,1
1860327,1
1193186,0
3860898,1
19927032,0
4852401,1
8559402,0
28000169,0
46819454,1
58698960,1
33859450,0
5491272,0
8134289,1
5472943,1
61008231,1
674813,0
5483055,1
4723224,1
58759995,0
48612150,0
11980571,1
51784972,1
53423095,1
10117176,1
72858349,0
1237483,1
49585417,1
60737825,1
17802657,0
2828446,0
71297729,0
59670011,1
1872669,1
629257,1
67812781,1
27468958,1
58819184,0
7008818,0
50690193,0
56125989,1
46222139,1
59136415,1
65135569,1
66969569,1
61506617,0
68128277,1
51300338,1
8206942,1
28762071,1
71140899,1
37777989,1
11637767,0
1771773,1
47994539,0
49664846,1
63484880,1
15899831,1
23793614,1
53324197,1
57964176,1
47872857,1
18414657,1
47853184,1
10936777,1
73243147,0
5308885,1
18383939,1
14487842,1
51462945,0
50853104,1
53712551,0
46192726,0
55577837,0
1895623,1
1868928,1
43063036,1
49484832,0
42413330,1
58650568,1
68419656,0
38649940,0
37316759,0
36134507,1
55277080,1
53965704,0
22641660,1
1852693,0
20587188,1
14258824,0
70376671,1
3467590,1
41991845,1
28870984,0
73333245,0
14788327,0
43632651,1
69858219,0
10867303,1
62573839,1
8541645,0
21087805,0
51240154,1
4366825,1
19866425,0
1968451,1
49555633,1
15309720,1
49495020,0
59158088,1
57945277,0
62413269,1
46516368,0
54397954,0
73243958,1
47154602,0
11030507,1
39092359,1
1235417,1
2831280,1
24665195,0
9328407,1
43805878,0
70537951,0
4153113,1
4582205,1
71338020,0
39373877,1
43612093,0
15218185,1
62978117,1
65602903,1
41230271,1
58681629,0
30765546,1
59519168,1
11638564,0
23303728,1
12628401,0
7432858,1
5308231,0
1794007,1
44017392,0
38750514,1
7257181,1
54576953,1
42213401,1
62896392,1
67602535,0
5457429,1
49955464,0
43895824,0
42514298,0
61636873,1
44256265,1
70254028,1
58731329,0
10751580,0
43425762,1
980319,0
1998103,1
31396975,1
54577470,1
270804,1
62504903,0
37717835,1
22441292,1
8720415,1
8550371,0
49807919,0
7189943,0
12427671,1
3188100,1
8570509,0
58829109,0
41338852,0
69343046,1
767586,1
414324,1
26418547,1
14357389,1
37587319,0
780087,1
8751047,0
1471104,0
2842727,1
64009907,0
17402905,0
37177103,1
17472601,1
1638446,1
12618529,0
36155037,1
56278200,0
1842582,1
15009284,1
22350610,0
69312970,0
9878994,0
65432790,0
67822376,1
55486665,0
19095182,0
25606330,1
49960257,1
42223933,1
62816091,0
70955281,0
3616847,1
73244454,0
13317945,0
62505225,0
73305691,0
11922327,0
62462954,1
69182512,1
1211971,0
1447289,1
1473104,1
8332038,0
41280323,1
68488329,1
9656955,1
1730368,0
2628595,1
53713039,1
4068454,1
15359042,0
3859475,1
37738331,0
71237756,0
8730695,0
24756911,1
51431134,0
10311470,1
46515922,0
42575154,0
65962710,0
67798152,1
9777235,0
71305993,1
68620918,1
7838364,0
8461290,1
247412,1
43957272,1
12008967,1
14618001,0
35003800,0
71197623,0
1338260,1
57638413,1
16931384,0
58729436,1
46766599,0
48752236,1
69989974,1
53946659,1
14480804,1
63178525,1
46396756,1
307290,1
61010284,0
5463096,0
65481115,1
42384337,1
14279245,1
60878327,0
41271857,1
47387542,0
58932240,1
21279012,1
1057356,1
7428642,1
72368949,0
59682754,1
73355028,0
56822053,1
25605780,0
16861658,0
21830453,1
6047498,1
23714200,1
1298320,1
11926993,0
67109253,1
45831358,1
10859451,0
8745156,0
57105576,1
30285083,0
8637020,1
7021712,0
5780979,0
73326493,1
64184044,1
43348241,0
558216,1
42476109,1
35874986,1
69879445,1
1409135,1
69515189,1
73508083,0
57748375,1
636731,1
36265107,1
59611180,1
405054,1
40514911,1
689844,0
55398474,0
847024,1
73393860,1
65447368,1
43224972,1
49890374,0
741978,1
596213,1
629192,0
37697816,0
68128308,1
1676383,1
3421206,0
67501991,1
18163322,1
18423995,0
49872142,0
12597931,1
43355490,0
45350414,0
34480973,0
71169909,1
69950077,0
55308190,1
7417208,1
67958934,1
14458912,0
17913186,0
72798166,0
1523134,1
63147576,1
63346226,1
54455941,1
53292056,1
5460699,0
22371633,0
67817411,0
28952505,1
24797358,0
5306730,0
72229777,1
56478925,0
3874837,1
52445567,0
65792497,1
58723465,1
10801315,1
45259961,1
19867092,1
41200634,0
68649879,1
65006581,1
63107083,1
69634022,0
37577103,1
54398034,1
56319624,1
54876485,1
14531402,1
3477294,1
16520794,0
1986994,0
25506418,1
43012551,1
7841836,1
11943662,1
42366130,1
10388613,1
43886493,0
73405045,0
19947904,1
1331839,0
59591930,0
43257603,0
71349993,1
16640813,0
3927981,0
6426831,1
22331759,1
55046063,0
64952881,1
33839828,1
49957855,0
10527009,1
63919966,0
2421868,0
65492648,1
63157561,0
3931737,1
7821188,0
65542249,0
11648970,1
43226577,0
41292501,1
1522616,1
59591725,0
66413571,1
47306915,0
65023291,0
23552765,1
12010324,1
37436337,1
14908463,0
37598247,0
45371535,1
56670960,1
58751005,1
21688765,0
46606145,0
38840180,1
3727321,1
55407546,1
12637063,0
4336919,1
67069236,0
1279286,1
8103250,0
3767637,0
8118507,1
73160153,0
68529185,1
67742935,1
3187952,1
49801763,1
4417318,0
49980633,0
25596257,1
22962550,1
54756055,1
48259941,1
49961720,1
36134547,0
9828165,1
16040456,1
9043335,1
640558,1
35984526,1
70305066,1
37007314,1
53937654,1
1315894,0
41382016,0
45271210,1
37097098,0
27338928,1
27059683,0
8647355,1
17502961,0
11929890,1
7409550,0
46466847,1
62128953,1
43520347,0
36264955,1
41006030,1
10577137,1
1359366,1
45292466,1
18243982,1
959643,1
1252567,1
69707673,1
10838078,0
67569361,1
53602124,1
9399889,1
42504644,1
64292900,1
13948606,0
45311321,0
70761705,0
63067440,0
31225935,0
47741037,0
59044543,0
24775071,0
997667,1
46132672,1
27779464,1
66483986,1
5227458,0
48572269,1
71201401,1
72257213,1
8068440,1
44195196,1
40679921,1
6517911,0
63476909,0
42962151,1
2830011,1
54827644,1
1366010,0
1028762,1
49724731,1
60103253,1
43838873,0
72738864,0
38933073,1
808523,1
13606942,0
72570680,1
45361550,1
44245815,1
45251585,1
49524591,0
47386852,1
47347433,1
46332284,0
40640288,0
61467563,1
11666854,1
1388776,1
61448015,1
14788336,1
68350462,1
39593104,1
46397527,1
43335696,0
70781024,0
49842495,1
66304230,1
53986101,1
16690665,1
67837482,0
63088276,0
71249182,1
65450290,1
13908887,1
6187118,1
21389491,1
61783849,1
17562863,0
3867907,0
33790502,0
287406,1
1833761,1
11227370,0
59013804,1
10771175,0
19225882,1
63028954,0
9399748,0
1815592,1
49212960,1
3528250,0
28731381,0
659545,1
6207037,1
1285369,1
58083843,0
5483356,1
58619180,0
49940688,0
53715650,1
18624376,0
67752574,1
55406905,1
43969651,1
1774275,1
29553035,0
65537881,1
15029242,1
42162888,1
10772046,1
8748666,1
36955517,1
30826113,1
16602919,1
6917388,1
70537972,1
39232578,0
67761667,0
44737314,1
7418193,1
43377022,1
9430475,0
71351235,1
8731894,0
24566180,1
23054336,0
31717355,0
17462231,1
10790756,0
49782455,1
62385100,0
72419050,0
47022043,1
68398270,1
24737266,1
1647958,1
58791136,1
41341650,1
47581043,0
19305164,1
64906519,1
38913348,1
19605988,1
43997668,1
38549399,1
59135622,0
1752714,1
54107909,1
15159805,1
53032266,0
16691397,1
32158787,1
67715883,0
12617196,1
70945238,0
33919864,1
68360546,0
63179307,0
972650,0
713765,1
65461235,0
23005092,1
64996406,1
15368851,1
15067877,0
73476739,1
72048217,0
63326237,1
13607097,1
25436334,0
53532052,1
7838402,0
60987729,1
54555342,1
981840,0
59042961,0
60648304,1
39403969,0
66452494,0
8717345,1
65728837,0
1722209,1
63169881,0
21128583,1
8057434,0
12500623,1
41379716,1
60264083,0
923170,0
17473372,0
6989689,1
7689924,0
22120489,1
22351838,1
57924200,1
1242250,1
58772558,1
43838274,0
975010,1
32178124,1
59588972,1
23084173,0
50337051,0
11933829,1
41313523,1
41354464,0
7440440,0
43308377,1
378329,1
44027875,1
47933258,1
759945,1
52305333,1
23953709,1
11416939,1
10668648,1
69771462,1
68330488,1
3728693,0
66751956,1
42781879,1
5494995,0
1361472,1
23433005,0
1997028,1
55307691,0
19767982,1
72878018,1
20457049,1
11659939,1
72949836,0
4856523,1
60031987,0
7211466,1
19665517,1
49575989,1
54311332,1
64392880,0
1537028,0
64546948,1
17493141,0
1730876,1
53423583,1
54885889,1
22851494,0
67019315,0
11376981,0
57175410,0
72419660,0
14471161,0
48116920,1
3778517,1
46377765,0
41412157,0
72249072,1
23072935,0
67531965,1
3861908,1
59601022,1
3873656,1
8561806,1
45911462,1
43500108,1
55418282,1
8467147,1
63189755,0
42224048,1
15219924,0
9328208,0
128523,1
17773960,0
63037089,0
19695829,0
49842563,1
22109422,0
7032484,1
3408434,0
705496,1
64843148,0
11999823,0
37115601,1
53325456,1
73264593,1
69880134,1
57914150,1
4236445,1
1515272,0
16711828,1
37066178,0
21360013,1
8106922,1
38710906,1
864156,1
634356,1
544710,1
38912510,0
815902,1
53532060,0
13247190,1
9381485,1
4853265,1
32978648,0
49233187,0
16841491,0
9858303,1
13897809,1
139779,1
65117721,0
13908599,1
1766858,1
1060392,0
61576303,1
70328835,1
57639488,1
1849970,0
53815243,1
8073772,0
59299264,1
12647443,1
53283984,0
59043491,1
12004119,1
20877538,0
771911,1
42515484,0
70470448,0
55436954,1
51993061,1
16661328,1
1065797,0
10957099,1
14579539,0
64676404,1
9678571,1
46756140,0
16631563,0
1458831,0
62999474,0
51166261,0
51572882,1
7421721,1
59720918,1
282581,1
3727556,0
11990638,0
43944878,0
16600643,1
26238432,1
12306729,1
14998176,1
36044617,1
47650897,1
33830336,1
11027032,1
7066719,1
21870012,0
20827836,1
2839325,1
56318235,0
31757184,1
26527539,0
23013723,0
7422858,0
46341977,1
4594898,1
14418455,1
57215521,1
53313040,0
69718025,1
18415142,0
4219070,0
33949876,1
65117638,0
73384034,1
59741848,0
70288087,0
17433273,0
10802861,0
1997579,1
70415752,1
1281522,1
16520717,1
58740410,0
48240336,1
13680153,0
21280295,0
57305427,1
1893891,1
1665325,0
16701225,1
6487910,0
12638131,1
51763194,1
1633824,1
7213272,1
70000795,1
6927399,1
934631,1
60646958,1
71084907,1
43445019,0
11987485,1
19936317,1
73404911,0
14808255,1
42525194,1
14490054,0
70539397,1
70389730,1
67522375,1
70344948,1
45270292,1
22964966,0
43434906,1
8709997,1
60687449,0
27729827,1
45301047,1
1854731,1
64855648,0
8467216,1
32107442,1
41358508,1
70760969,1
65507574,0
64993607,0
12336752,0
3872345,1
6057758,1
71357288,1
31197706,0
55346350,1
14688517,1
16380520,1
47387699,1
71357041,0
36094601,0
1022681,0
61039128,1
30014348,0
31125822,1
8207820,1
17412702,1
32848892,0
70346920,0
47122346,1
58699345,0
15500217,0
36985966,0
11046974,0
4217436,1
13290646,1
5778006,0
1325621,1
715554,0
67530932,1
6040399,0
2737762,0
66165267,1
42222866,0
64537584,1
49382791,1
761823,0
1368829,1
72928411,0
1661689,1
13227948,0
1893176,0
42493906,0
28590734,0
70394127,1
70416868,1
7822404,1
32148536,1
65026622,0
19817269,1
45990993,0
65666960,1
60184317,0
27649490,0
8088783,1
5777787,1
6157240,0
15509584,0
53946621,1
73302964,1
26307522,0
65842287,0
49624336,0
16811480,1
24576043,1
65547823,1
60032201,1
64813893,1
4853604,1
63097754,0
50104927,1
41338292,1
62353383,1
20066485,0
24706631,0
65500078,1
9034154,1
3863924,1
61415094,1
49413107,1
47143516,0
61535731,1
6478513,1
44285365,0
6556796,1
38690541,1
67850174,1
64213078,0
8735812,0
22661944,0
1269267,0
40565370,0
58802445,0
58769882,1
70354464,1
34811942,0
5007906,1
57647853,1
58809158,1
7827577,0
64557116,1
12267038,1
21269169,1
5487968,0
7193056,0
4673007,0
4580985,1
67860884,1
46496194,1
59719274,0
57334977,1
17151789,1
52852682,1
70257224,1
63076888,1
60403880,1
59023020,0
65982257,1
70671150,1
64182553,0
8742314,0
63049247,1
56197917,1
16702434,0
38801163,1
8757147,0
26236891,1
51632825,1
58882622,1
70731567,1
70255600,0
64708086,1
53392207,1
49833198,0
71326044,1
11923064,1
59479310,0
47561803,1
21147753,1
17423036,1
15749976,0
23403488,1
53753588,0
41218812,0
1650480,1
69677014,0
67748795,1
64826261,1
63107317,0
27600179,0
48033313,1
23713780,1
15619621,0
13358625,0
8739922,1
13127088,1
43938440,1
24084088,1
73263520,1
45301488,1
71139319,0
61426928,1
57886035,0
7566954,1
59740658,1
256963,1
2742954,1
2835984,1
15289514,1
53886826,1
46786485,1
33740086,0
65406911,1
42123770,1
61586015,1
49225188,0
53652377,0
49980974,1
62512849,1
50709850,0
14421084,1
64637037,0
6448119,1
12023405,1
49161938,0
11680019,0
65591767,0
1653139,1
4716991,1
13917448,1
65025788,1
1095681,1
39022139,1
65941866,1
41261951,0
59733432,1
66682106,1
20737204,1
5479316,0
1830898,1
36986591,1
71356227,0
37506207,0
43367673,0
875847,1
68359846,1
54475817,1
16731730,0
55259236,1
680530,0
15521032,0
41208245,1
41268258,0
1960345,1
60193972,0
21880297,0
67786929,0
46396208,0
853170,0
584213,1
17543247,1
71180934,0
69636017,0
71351147,1
16581625,1
36977120,0
22311890,0
21889433,1
57905443,0
12849034,0
51857190,1
69833654,0
47582105,1
71286922,1
51863925,0
39041478,1
65902334,0
46517608,1
11919999,0
51291033,1
69524337,0
903319,1
69843616,1
33279039,0
41342991,0
17502965,0
43946056,0
41392850,0
11940861,1
23392656,1
14481437,1
68429714,0
62705453,0
1847715,1
23884042,1
67749861,0
43092455,1
33950244,1
8547814,0
14867656,0
50376927,1
66702248,0
718788,1
45410766,0
59670324,0
55477250,1
70239027,1
48043009,0
60858878,0
71220760,1
65015201,0
63466922,0
44255886,1
847057,0
71151840,1
12530602,1
1440691,0
22321660,0
1878301,1
41300372,1
53551936,1
57135453,1
70580663,1
43265395,0
51350318,0
60153986,0
62333155,1
33038630,0
17612716,1
2630075,0
938385,1
67635863,1
49840807,0
30104918,0
1439661,0
602618,1
1391984,1
64192298,1
51813264,0
8737172,0
14410576,0
35783743,0
61180972,1
9869143,1
55307849,1
47033270,0
53443322,1
6058726,1
8459437,1
46386343,1
14398468,1
53895720,1
34250944,1
18454990,1
1667530,0
14788697,1
17493163,1
53987517,0
15068502,0
59683911,0
71197914,0
11030335,1
1670509,0
46856967,1
34811607,0
44163939,1
8946894,0
46486670,1
53825739,0
67739340,0
31827505,1
9350763,1
59768919,1
1604840,1
10429445,1
51773255,1
8567449,1
3872613,1
15169169,0
40289836,1
1644463,0
14638666,1
1415749,1
65598691,0
9382312,1
3871084,1
42404048,1
70299807,0
65115648,1
71207154,0
10850334,1
53312926,1
8438176,1
19816722,1
1889922,1
14639354,1
59136431,1
41218977,0
702986,1
58829839,1
25876207,1
49485350,0
68208929,0
591333,1
27769329,1
50709900,1
13188040,1
67279825,1
69654886,1
49625521,1
5607449,0
1029356,0
68370141,1
24626698,1
37145839,0
41299056,0
54425936,0
31106044,0
6277233,1
26317466,1
67530233,1
3539416,1
1348477,1
6332244,1
68338318,0
2427614,0
28721556,1
1811265,1
2277004,1
42565616,1
54117983,1
1638917,1
32137912,0
9419184,1
53985039,1
44028427,1
23383769,0
40562949,1
32668493,1
53945639,0
6417874,0
51814129,0
8073980,0
30044110,0
628106,1
15108587,0
69585996,0
32778543,0
28942208,1
15018961,0
61815061,1
34080842,0
11964930,1
31797071,1
41403576,1
13307267,1
62465075,0
4223862,0
21519059,1
58639089,1
55367517,0
14307815,0
34721350,1
43407586,1
51400716,0
65658819,1
62482874,1
61537724,0
58358897,1
52721893,1
72118543,0
69615095,1
53652790,0
37276607,1
71140027,1
10317278,0
40995691,0
41350769,1
65592591,0
5387797,1
35062287,1
13320753,1
46765983,1
61029165,1
37627291,1
24646567,1
31527200,1
61924236,1
70740519,1
41439288,0
62846064,1
53836405,1
8178765,0
33769797,0
18474870,0
53805188,0
59622378,0
15450865,0
59723859,1
46497769,1
58849631,1
68398866,1
959934,1
10627310,0
1228520,0
16310733,0
32128919,0
28802940,1
40444274,1
21799709,0
30545827,1
18975084,1
37937732,1
8735331,0
11726723,1
69960824,1
70079415,1
67751413,1
40433134,1
16601709,1
11932910,1
43682382,1
16390260,1
64231910,1
44235068,0
3256778,1
73423532,0
49902706,0
19285487,1
51400019,0
63803389,0
12677433,1
45341107,0
32537906,1
1415469,1
8178284,0
62514743,0
49372981,0
46161900,1
9038321,1
63138513,0
10637514,0
43266870,1
61068325,1
42347256,1
66882452,1
11497206,1
1861763,1
38368771,1
59681937,0
41045314,1
45912263,0
15019682,1
1895093,1
12649278,1
64485995,0
49242995,0
25546028,1
58209038,1
55378089,1
20738100,1
5018554,1
8755990,1
45291607,1
14157034,1
72099713,0
7447512,1
13947513,0
16731908,1
894224,1
8329117,1
3637773,1
16681808,1
12527073,0
50217193,1
70407789,1
68438715,0
69949259,0
70080781,0
67595960,0
57799703,1
6727441,1
70458639,1
1947207,1
71297792,1
20768605,0
69545565,1
1615345,1
64496036,1
1427988,1
9030140,1
4586398,1
64834936,0
10678138,0
1513120,1
63446373,0
72589927,0
16740623,0
11636881,1
27760381,1
8026984,1
10328886,1
71336083,0
53022401,1
66055822,0
21809268,0
350894,1
58972705,1
65901873,0
44968263,0
14589174,0
63802899,1
9029924,1
38438974,1
14177210,0
1963908,1
43052942,1
15129156,0
9004635,0
51260765,1
17332797,1
5457377,0
33879718,1
10763481,0
9167768,1
1344582,1
34210444,1
16660957,0
54320929,0
27238934,1
42563582,1
45851515,1
14939093,0
41354396,0
4367211,1
9350843,1
24666409,0
14698637,0
18985208,1
22311757,1
61556139,1
1220657,0
46896072,1
60786951,0
4171850,1
43915405,0
1897729,1
72648566,0
809222,1
16722470,1
8090209,1
34291029,0
4596089,0
24646328,0
46836190,1
16310382,1
18354393,0
63009243,1
44206197,1
60666844,1
4227042,1
21318710,0
1820617,1
37496586,0
51843117,1
54855926,1
70670281,1
7107067,0
67696435,0
29372506,1
9347984,0
58789270,1
67757616,1
13096830,1
73477304,1
61586571,1
302154,0
17472257,0
3087164,0
67761285,0
30113928,1
10768950,0
770895,1
938229,0
51876505,0
52095055,1
65533303,1
35784637,1
27219291,1
66682789,1
62816345,1
49822888,1
33759840,0
61039452,0
1596342,1
69525894,1
7297471,0
43265161,0
68350536,1
70589330,1
14449094,0
15610139,0
912324,0
26287831,0
45240280,1
63445833,1
21539216,1
56742322,1
32137929,1
15028078,1
16921284,0
51231108,1
48861946,0
5897004,1
51602869,1
1042115,0
26378601,0
26507463,1
34953586,1
56338697,1
10438172,0
61974827,1
43520188,0
67779937,0
34211066,1
8318243,1
69574648,0
72570314,0
63474856,0
47691024,1
1603380,1
48611944,1
3638816,1
5821452,0
3466880,0
65912467,0
59641331,1
53936559,0
16631686,0
71227857,0
51924333,0
1263438,1
37608197,0
30645305,1
884790,0
41575890,1
72648063,0
1069661,0
13197224,1
11506786,0
15459730,0
59379337,0
67519024,0
6977635,1
66362369,1
30034002,0
15188548,1
71305880,0
55308695,1
22652369,1
26908106,0
10667269,1
43826942,0
4418540,1
68388021,1
11666879,1
65426956,1
23142416,0
41801870,0
8118285,1
22412083,1
27690320,0
5800576,1
42213807,0
1613952,1
5492657,0
17873615,0
70227079,0
63386630,0
43867598,1
47053250,0
8927707,0
23083569,0
58880360,0
545167,0
36124895,0
59651553,1
397565,1
22379909,0
51854035,1
368538,1
23182149,0
46312852,1
45750163,1
15239039,1
69604748,0
10117055,0
6186747,1
36966648,0
11070491,0
71288645,0
22311157,1
59659313,1
13618156,0
41267851,1
15419393,1
11967302,0
7412407,1
43905376,1
25305569,0
67793205,1
15559428,0
49695673,0
14528329,0
33829568,1
53283508,1
4380597,1
70975375,0
56591601,0
14511168,0
63345205,0
18484945,0
8498803,1
2835898,0
70289806,1
55278379,0
70446175,1
1337747,0
10322210,0
15710009,1
59580504,0
70384975,0
63089539,1
17523401,0
26236639,0
14968820,0
31496676,1
30215067,1
42576067,1
21288892,0
20627595,0
31707664,1
47022519,1
40424408,0
33820195,0
7411081,1
2430552,0
881874,0
12306743,0
53887734,1
25425943,1
13246938,0
39153395,1
43818951,1
62980326,1
41259583,0
8132631,1
20678577,1
4721367,0
1108865,1
66514383,0
55478045,1
42574677,1
32879267,0
34431482,0
60998656,1
59773285,1
42233099,1
72058201,1
34240399,1
17742461,1
10751481,1
72717160,0
51260439,0
52415690,1
67568504,1
64241866,1
10362035,0
1494128,0
10768320,1
1064948,0
1671523,1
7617882,1
1772362,1
6156830,1
14609123,1
43828826,1
20356990,1
1701674,1
1895315,1
16601469,0
57135716,0
7209986,1
8122165,1
12011550,1
57759997,0
27820099,1
28400876,1
27199594,0
11921955,1
64548170,1
3871184,0
52556346,0
67729394,1
65508496,1
12598814,0
10307390,0
9658742,0
61067516,1
48349836,1
70711641,1
43742173,1
2829149,0
14267916,1
27188590,1
69990184,0
60838656,1
65552541,0
22962804,0
39221827,1
33609548,1
41353381,1
69303382,1
1529998,1
23412593,0
41441770,1
55669302,1
59054431,1
71149091,1
30955595,1
62269555,0
20146927,0
30125079,0
4579557,1
72208452,0
41381458,0
46816275,0
64718169,1
31156704,0
72458901,0
30715605,1
18214110,1
60284301,1
65672558,1
69333238,1
842250,1
46908829,0
53312435,1
36986092,0
32488003,1
58701978,1
46211995,1
932331,1
49973833,1
26347565,1
64912813,0
19475870,0
28852467,1
53632224,0
8123641,1
7189861,1
59791267,0
31767465,0
13317742,0
11206729,0
14979854,0
43237151,1
15208228,1
9379256,0
73294253,0
4170774,0
20557245,0
64667632,0
17433107,1
64263264,0
39022543,0
2698617,1
71236509,0
30935978,1
43925845,1
7188241,1
60154731,1
58834397,0
70297623,1
54775947,1
47833407,1
4596216,1
66989034,0
44847194,0
33228886,0
62119720,1
865189,1
7837602,0
72107321,1
43337782,1
45300880,1
57274841,0
70628923,1
18164246,1
57638474,1
49703885,0
52962573,1
513685,1
21518654,1
67910878,0
64836169,1
8322043,1
7668241,0
8532026,1
41254268,1
2626854,1
15028736,1
29994031,1
55307120,1
43448869,1
71259733,1
